,hex1_id,hex2_id,bin_depth,x,y,z,roi
13008,13,7,3,24046.130795574583,41791.54588861638,37615.88571334127,LOP_R
13009,13,7,4,24044.859972023452,41782.63556705001,37689.42404630645,LOP_R
13010,13,7,5,24043.615297710297,41773.63548070235,37762.97297128854,LOP_R
13011,13,7,6,24042.39985903683,41764.543310462526,37836.53267330908,LOP_R
13012,13,7,7,24041.216742404755,41755.35673721966,37910.10333738961,LOP_R
13013,13,7,8,24040.069034215776,41746.07344186289,37983.685148551675,LOP_R
13014,13,7,9,24038.9598208716,41736.69110528133,38057.2782918168,LOP_R
13015,13,7,10,24037.892188773945,41727.20740836411,38130.88295220655,LOP_R
13016,13,7,11,24036.869224324513,41717.620032000355,38204.49931474244,LOP_R
13017,13,7,12,24035.894013925,41707.92665707919,38278.127564446026,LOP_R
13018,13,7,13,24034.969643977132,41698.12496448974,38351.76788633884,LOP_R
13019,13,7,14,24034.099200882607,41688.212635121134,38425.42046544244,LOP_R
13020,13,7,15,24033.28577104313,41678.181568620384,38499.08548677835,LOP_R
13021,13,7,16,24032.532438739967,41668.00732840071,38572.764022649,LOP_R
13022,13,7,17,24031.83542657432,41657.694346515935,38646.45763353182,LOP_R
13023,13,7,18,24031.186160449193,41647.25061887832,38720.16549237213,LOP_R
13024,13,7,19,24030.579903659458,41636.684141400125,38793.886693666354,LOP_R
13025,13,7,20,24030.011919499986,41626.00290999359,38867.62033191094,LOP_R
13026,13,7,21,24029.4129085584,41615.214920570965,38942.12769475971,LOP_R
13027,13,7,22,24028.24782594029,41604.3281690445,39016.73305079696,LOP_R
13028,13,7,23,24027.065505975035,41594.74059813705,39091.36928888214,LOP_R
13029,13,7,24,24025.835603238786,41585.568597876045,39166.0196390767,LOP_R
13030,13,7,25,24024.55803587551,41576.411941447055,39240.66733144212,LOP_R
13031,13,7,26,24023.237847521465,41567.25311517287,39315.298879229646,LOP_R
13032,13,7,27,24021.880081812913,41558.0746053763,39389.93730213314,LOP_R
13033,13,7,28,24020.48978238611,41548.85889838009,39464.50652674995,LOP_R
13034,13,7,29,24019.07199287732,41539.58848050704,39538.45056236838,LOP_R
13035,13,7,30,24017.631756922812,41530.24583807994,39612.40515118882,LOP_R
13036,13,7,31,24016.17411815884,41520.813457421566,39686.36768798087,LOP_R
13037,13,7,32,24014.704120221664,41511.32331752905,39760.338467851594,LOP_R
13038,13,7,33,24013.22680674754,41504.58705753921,39834.31778590804,LOP_R
13039,13,7,34,24011.747221372745,41497.98075915982,39908.305937257304,LOP_R
13040,13,7,35,24010.270407733526,41491.51331500825,39982.303217006425,LOP_R
13041,13,7,36,24008.80140946615,41485.193617701814,40056.30992026248,LOP_R
13042,13,7,37,24007.345270206875,41479.0305598579,40130.32634213253,LOP_R
13043,13,7,38,24005.907033591968,41473.03303409384,40204.35277772365,LOP_R
13044,13,7,39,24004.488951337033,41467.20993302697,40278.389522142905,LOP_R
13045,13,7,40,24003.073177203678,41461.570149274674,40352.43687049734,LOP_R
13046,13,7,41,24001.655643463124,41456.122575454276,40426.49511789404,LOP_R
13047,13,7,42,24000.236403767587,41447.98855513403,40500.56455944006,LOP_R
13048,13,7,43,23998.815511769302,41438.04848819247,40574.645490242474,LOP_R
13049,13,7,44,23997.39302112049,41428.04882841909,40648.73820540834,LOP_R
13050,13,7,45,23995.96898547338,41417.9885224982,40722.843000044726,LOP_R
13051,13,7,46,23994.543458480188,41407.86651711409,40796.9601692587,LOP_R
13052,13,7,47,23993.116493793146,41397.68175895107,40871.09000815733,LOP_R
13053,13,7,48,23991.68814506448,41387.433194693454,40945.232811847665,LOP_R
13054,13,7,49,23990.25846594641,41377.11977102553,41019.38887543679,LOP_R
13055,13,7,50,23988.827510091163,41366.7404346316,41093.55849403176,LOP_R
13056,13,8,0,24240.8902361594,41145.600011165116,37311.66164654689,LOP_R
13057,13,8,1,24237.453840040005,41137.80476929149,37387.26548080926,LOP_R
13058,13,8,2,24233.96459000501,41129.80882076223,37462.865648300234,LOP_R
13059,13,8,3,24230.42342441546,41121.812575025535,37538.46206216172,LOP_R
13060,13,8,4,24226.83128163242,41113.79653617826,37614.05463553566,LOP_R
13061,13,8,5,24223.189100016934,41105.73873303541,37689.64328156393,LOP_R
13062,13,8,6,24219.497817930063,41097.64017505984,37765.22791338848,LOP_R
13063,13,8,7,24215.758373732842,41089.501871714456,37840.80844415122,LOP_R
13064,13,8,8,24211.971705786345,41081.32483246211,37916.384786994066,LOP_R
13065,13,8,9,24208.138752451607,41073.11006676568,37991.931131947975,LOP_R
13066,13,8,10,24204.26045208969,41064.85858408804,38067.39920961101,LOP_R
13067,13,8,11,24200.337743061642,41056.571393892074,38142.84283296927,LOP_R
13068,13,8,12,24196.371563728517,41048.24950564065,38218.26173743315,LOP_R
13069,13,8,13,24192.362852451366,41039.893928796635,38293.65565841309,LOP_R
13070,13,8,14,24188.312547591246,41031.50567282291,38369.0243313195,LOP_R
13071,13,8,15,24184.2215875092,41023.085747182355,38444.367491562785,LOP_R
13072,13,8,16,24180.09091056629,41014.63539020773,38519.87969484531,LOP_R
13073,13,8,17,24175.921455123564,41006.159633448144,38595.40774040632,LOP_R
13074,13,8,18,24171.714159542073,40997.65434543484,38670.93445273006,LOP_R
13075,13,8,19,24167.46996218287,40989.1117129902,38746.31696482641,LOP_R
13076,13,8,20,24163.189713868047,40980.52392293658,38820.6299777668,LOP_R
13077,13,8,21,24158.871828877724,40971.88316209635,38896.20890458256,LOP_R
13078,13,8,22,24154.51300849998,40963.18161729185,38971.798326705706,LOP_R
13079,13,8,23,24150.10993587971,40954.41147534546,39047.39621027696,LOP_R
13080,13,8,24,24145.659294161833,40945.56492307954,39123.00052143702,LOP_R
13081,13,8,25,24147.44909654938,40936.634147316465,39198.60922632662,LOP_R
13082,13,8,26,24147.362971129438,40927.61133487857,39274.22029108648,LOP_R
13083,13,8,27,24146.806418053322,40918.493229541076,39349.83168185733,LOP_R
13084,13,8,28,24141.226346581272,40909.32065719325,39425.441364779865,LOP_R
13085,13,8,29,24133.637616917647,40900.10429174906,39501.047305994834,LOP_R
13086,13,8,30,24126.152065255286,40890.84307989281,39576.64747164294,LOP_R
13087,13,8,31,24118.874189803068,40881.53596830877,39652.239827864905,LOP_R
13088,13,8,32,24112.110437387524,40872.18190368128,39727.82509323072,LOP_R
13089,13,8,33,24107.52361800409,40862.779832694636,39803.4099154354,LOP_R
13090,13,8,34,24102.81225180205,40853.328702033126,39878.99472193136,LOP_R
13091,13,8,35,24097.96595829113,40843.61593246684,39954.57951255093,LOP_R
13092,13,8,36,24092.970186123697,40833.18928627406,40030.164287126456,LOP_R
13093,13,8,37,24087.800476553246,40822.86568916902,40105.749045490265,LOP_R
13094,13,8,38,24082.460941149006,40812.514221295045,40181.3337874747,LOP_R
13095,13,8,39,24076.959304552012,40802.135389377705,40256.91851291211,LOP_R
13096,13,8,40,24071.30329140328,40791.73030226028,40332.10477613959,LOP_R
13097,13,8,41,24065.500626343844,40783.96113088288,40407.20393517018,LOP_R
13098,13,8,42,24059.55903401472,40775.82711056263,40482.2693912093,LOP_R
13099,13,8,43,24050.193479545433,40767.586488015295,40557.48776690122,LOP_R
13100,13,8,44,24044.27291831636,40759.91014778909,40632.886790214594,LOP_R
13101,13,8,45,24039.44398154624,40752.31617487786,40708.28135089931,LOP_R
13102,13,8,46,24034.64735670763,40744.80729568841,40783.671442829764,LOP_R
13103,13,8,47,24029.878485369463,40737.386236627506,40859.05705988033,LOP_R
13104,13,8,48,24025.132809100684,40730.05572410196,40934.43819592544,LOP_R
13105,13,8,49,24020.40576947023,40722.818484518546,41009.81484483945,LOP_R
13106,13,8,50,24015.69280804703,40715.677244284045,41085.18700049679,LOP_R
13107,13,9,0,24093.185563633466,40965.51011455532,37291.24687499237,LOP_R
13108,13,9,1,24086.83782645134,40957.714872681696,37366.850709254744,LOP_R
13109,13,9,2,24080.44215943971,40949.71892415243,37442.450876745716,LOP_R
13110,13,9,3,24073.999420805274,40941.72267841574,37518.0472906072,LOP_R
13111,13,9,4,24067.510468754732,40933.70663956847,37593.63986398114,LOP_R
13112,13,9,5,24060.97616149478,40925.648836425615,37669.22851000941,LOP_R
13113,13,9,6,24054.39735723212,40917.55027845004,37744.81314183396,LOP_R
13114,13,9,7,24047.774914173453,40909.41197510466,37820.3936725967,LOP_R
13115,13,9,8,24041.109690525485,40901.23493585231,37895.97001543955,LOP_R
13116,13,9,9,24034.40254449491,40893.02017015588,37971.516360393456,LOP_R
13117,13,9,10,24027.65433428843,40884.768687478245,38046.98443805649,LOP_R
13118,13,9,11,24020.86591811275,40876.48149728228,38122.42806141475,LOP_R
13119,13,9,12,24014.038154174566,40868.15960903085,38197.846965878634,LOP_R
13120,13,9,13,24007.17190068058,40859.80403218684,38273.24088685857,LOP_R
13121,13,9,14,24000.268015837486,40851.415776213114,38348.609559764984,LOP_R
13122,13,9,15,23993.327357851995,40842.99585057256,38423.95272000827,LOP_R
13123,13,9,16,23986.350784930804,40834.545493597936,38499.46492329079,LOP_R
13124,13,9,17,23979.339155280613,40826.06973683835,38574.9929688518,LOP_R
13125,13,9,18,23972.293327108124,40817.56444882505,38650.51968117554,LOP_R
13126,13,9,19,23965.46953080582,40809.0218163804,38725.90219327189,LOP_R
13127,13,9,20,23958.645623022927,40800.43402632679,38800.215206212284,LOP_R
13128,13,9,21,23951.832493397804,40791.79326548655,38875.794133028045,LOP_R
13129,13,9,22,23945.054807022552,40783.09172068205,38951.38355515119,LOP_R
13130,13,9,23,23938.33722898928,40774.32157873567,39026.98143872244,LOP_R
13131,13,9,24,23931.704424390093,40765.47502646974,39102.5857498825,LOP_R
13132,13,9,25,23925.18105831709,40756.54425070667,39178.1944547721,LOP_R
13133,13,9,26,23918.79179586239,40747.52143826878,39253.80551953196,LOP_R
13134,13,9,27,23912.556005834533,40738.40333293128,39329.41691030281,LOP_R
13135,13,9,28,23906.389027732883,40729.23076058346,39405.026593225346,LOP_R
13136,13,9,29,23900.254913441702,40720.01439513927,39480.632534440316,LOP_R
13137,13,9,30,23894.15549709113,40710.753183283014,39556.23270008842,LOP_R
13138,13,9,31,23888.09261281131,40701.44607169898,39631.82505631039,LOP_R
13139,13,9,32,23882.068094732396,40692.092007071486,39707.4103216762,LOP_R
13140,13,9,33,23876.08377698452,40682.68993608484,39782.99514388088,LOP_R
13141,13,9,34,23870.141493697836,40673.23880542333,39858.57995037684,LOP_R
13142,13,9,35,23864.24307900249,40663.526035857045,39934.16474099641,LOP_R
13143,13,9,36,23858.39036702862,40653.09938966426,40009.74951557194,LOP_R
13144,13,9,37,23852.58519190637,40642.77579255922,40085.33427393575,LOP_R
13145,13,9,38,23846.829387765898,40632.42432468525,40160.91901592018,LOP_R
13146,13,9,39,23841.12478873734,40622.04549276791,40236.50374135759,LOP_R
13147,13,9,40,23835.473228950843,40611.64040565048,40311.69000458507,LOP_R
13148,13,9,41,23829.87654253655,40603.87123427309,40386.789163615664,LOP_R
13149,13,9,42,23824.33656362461,40595.73721395284,40461.85461965478,LOP_R
13150,13,9,43,23818.85512634516,40587.4965914055,40537.0729953467,LOP_R
13151,13,9,44,23813.434064828354,40579.82025117929,40612.472018660075,LOP_R
13152,13,9,45,23808.07521320433,40572.22627826806,40687.866579344794,LOP_R
13153,13,9,46,23802.780405603236,40564.71739907862,40763.256671275245,LOP_R
13154,13,9,47,23797.55147615522,40557.29634001771,40838.64228832581,LOP_R
13155,13,9,48,23792.390258990425,40549.96582749217,40914.02342437092,LOP_R
13156,13,9,49,23787.385983221662,40542.72858790875,40989.40007328493,LOP_R
13157,13,9,50,23785.456501545643,40535.58734767425,41064.772228942275,LOP_R
13158,13,10,0,24204.782633329927,40457.98239602669,37338.96480373406,LOP_R
13159,13,10,1,24196.45355576263,40450.18715415306,37414.56863799643,LOP_R
13160,13,10,2,24188.131356633294,40442.1912056238,37490.1688054874,LOP_R
13161,13,10,3,24179.81651047304,40434.19495988711,37565.76521934889,LOP_R
13162,13,10,4,24171.50949181298,40426.178921039835,37641.357792722825,LOP_R
13163,13,10,5,24163.210775184227,40418.12111789698,37716.946438751096,LOP_R
13164,13,10,6,24154.920835117897,40410.02255992141,37792.53107057565,LOP_R
13165,13,10,7,24146.640146145102,40401.88425657603,37868.11160133839,LOP_R
13166,13,10,8,24138.369182796952,40393.70721732368,37943.687944181234,LOP_R
13167,13,10,9,24130.108419604578,40385.49245162725,38019.23428913514,LOP_R
13168,13,10,10,24121.858331099073,40377.24096894961,38094.70236679818,LOP_R
13169,13,10,11,24113.61939181156,40368.95377875365,38170.14599015644,LOP_R
13170,13,10,12,24105.392076273158,40360.63189050222,38245.56489462032,LOP_R
13171,13,10,13,24097.176859014973,40352.27631365821,38320.95881560026,LOP_R
13172,13,10,14,24088.974214568116,40343.88805768448,38396.32748850667,LOP_R
13173,13,10,15,24080.949381775867,40335.46813204393,38471.670648749954,LOP_R
13174,13,10,16,24073.767464240093,40327.017775069304,38547.18285203248,LOP_R
13175,13,10,17,24066.95635715098,40318.542018309716,38622.71089759349,LOP_R
13176,13,10,18,24059.390165604484,40310.036730296415,38698.237609917225,LOP_R
13177,13,10,19,24052.14633855472,40301.49409785177,38773.62012201358,LOP_R
13178,13,10,20,24045.701004911574,40292.906307798155,38847.76009716225,LOP_R
13179,13,10,21,24039.42367159294,40284.26554695792,38921.95011706663,LOP_R
13180,13,10,22,24033.427733370434,40275.56400215342,38997.36574279869,LOP_R
13181,13,10,23,24027.78649649147,40266.793860207035,39072.88969675174,LOP_R
13182,13,10,24,24022.442047765242,40257.94730794111,39148.45198384743,LOP_R
13183,13,10,25,24017.336474000946,40249.01653217804,39224.07973417225,LOP_R
13184,13,10,26,24012.411862007775,40239.993719740145,39299.74887766715,LOP_R
13185,13,10,27,24007.610298594933,40230.87561440265,39375.43499926027,LOP_R
13186,13,10,28,24002.397015903352,40221.703042054825,39451.11368387972,LOP_R
13187,13,10,29,23995.951907618455,40212.486676610635,39526.760516453556,LOP_R
13188,13,10,30,23989.15776090167,40203.22546475438,39602.35108190994,LOP_R
13189,13,10,31,23981.95618524034,40193.918353170346,39677.86663814654,LOP_R
13190,13,10,32,23974.288790121802,40184.56428854285,39753.35274490358,LOP_R
13191,13,10,33,23966.09718503341,40175.16221755621,39828.82439428653,LOP_R
13192,13,10,34,23957.303526978914,40165.7110868947,39905.065435123135,LOP_R
13193,13,10,35,23947.834533600377,40155.99831732841,39981.438818022056,LOP_R
13194,13,10,36,23937.71261154461,40145.57167113563,40056.87332184297,LOP_R
13195,13,10,37,23926.964981448178,40135.24807403059,40132.30341204006,LOP_R
13196,13,10,38,23915.618863947642,40124.89660615662,40207.72908248773,LOP_R
13197,13,10,39,23903.701479679563,40114.51777423928,40283.15032706034,LOP_R
13198,13,10,40,23891.240049280514,40104.11268712185,40358.56713963233,LOP_R
13199,13,10,41,23878.687917800737,40096.343515744455,40433.97951407806,LOP_R
13200,13,10,42,23871.720710827267,40088.209495424206,40509.38744427195,LOP_R
13201,13,10,43,23858.162742396387,40079.96887287687,40584.605224044586,LOP_R
13202,13,10,44,23849.732232066504,40072.29253265066,40659.60604190217,LOP_R
13203,13,10,45,23841.215823911654,40064.69855973943,40734.57592456968,LOP_R
13204,13,10,46,23832.615869916008,40057.189680549985,40809.5157946476,LOP_R
13205,13,10,47,23823.934722063736,40049.76862148908,40884.42657473639,LOP_R
13206,13,10,48,23815.17473233901,40042.438108963535,40959.30918743652,LOP_R
13207,13,10,49,23806.338252725993,40035.20086938012,41034.16455534845,LOP_R
13208,13,10,50,23797.42763520886,40028.05962914562,41108.99360107266,LOP_R
13209,13,11,0,24217.29278190447,39968.08384013859,37351.72817853719,LOP_R
13210,13,11,1,24208.539970026784,39960.28859826497,37427.22948780881,LOP_R
13211,13,11,2,24199.750875671598,39952.292649735704,37502.73121191649,LOP_R
13212,13,11,3,24190.925950156543,39944.29640399901,37578.2335104758,LOP_R
13213,13,11,4,24182.06564479924,39936.28036515174,37653.736543102306,LOP_R
13214,13,11,5,24173.17041091732,39928.22256200889,37729.24046941162,LOP_R
13215,13,11,6,24164.59882443269,39920.124004033314,37804.74544901927,LOP_R
13216,13,11,7,24156.18978639928,39911.98570068793,37880.25164154085,LOP_R
13217,13,11,8,24147.897809730694,39903.808661435585,37955.75983855151,LOP_R
13218,13,11,9,24139.72679727317,39895.593895739155,38031.27275818693,LOP_R
13219,13,11,10,24131.68065187297,39887.34241306152,38106.79007610149,LOP_R
13220,13,11,11,24123.494475746287,39879.05522286555,38182.311075855614,LOP_R
13221,13,11,12,24115.139688966625,39870.733334614124,38257.83504100977,LOP_R
13222,13,11,13,24106.817185900243,39862.37775777011,38333.36125512439,LOP_R
13223,13,11,14,24099.357234484,39853.989501796386,38408.88900175995,LOP_R
13224,13,11,15,24092.09158140431,39845.56957615583,38484.41756447686,LOP_R
13225,13,11,16,24084.98736804606,39837.11921918121,38559.75140654368,LOP_R
13226,13,11,17,24078.04590649217,39828.64346242162,38635.042172704685,LOP_R
13227,13,11,18,24071.2685088256,39820.13817440832,38710.29472826028,LOP_R
13228,13,11,19,24063.74652947765,39811.595541963674,38785.50716423099,LOP_R
13229,13,11,20,24055.653077279967,39803.00775191006,38860.52347196538,LOP_R
13230,13,11,21,24048.7402261685,39794.36699106982,38934.71349186976,LOP_R
13231,13,11,22,24041.926412451685,39785.665446265324,39008.995121042135,LOP_R
13232,13,11,23,24035.177193206433,39776.89530431894,39084.033148915616,LOP_R
13233,13,11,24,24028.458125509675,39768.048752053015,39159.40581698222,LOP_R
13234,13,11,25,24021.73476643834,39759.11797628994,39234.77804742752,LOP_R
13235,13,11,26,24014.97267306936,39750.09516385205,39310.14878531896,LOP_R
13236,13,11,27,24008.13740247965,39740.97705851455,39385.51697572401,LOP_R
13237,13,11,28,24001.19451174614,39731.80448616673,39460.88156371009,LOP_R
13238,13,11,29,23994.10955794576,39722.58812072254,39536.24149434467,LOP_R
13239,13,11,30,23986.848098155442,39713.326908866286,39611.595846154065,LOP_R
13240,13,11,31,23979.3756894521,39704.01979728225,39687.699364585584,LOP_R
13241,13,11,32,23971.657888912665,39694.66573265476,39764.26281830595,LOP_R
13242,13,11,33,23963.66025361407,39685.26366166811,39840.972402399544,LOP_R
13243,13,11,34,23955.34834063323,39675.8125310066,39917.04423682095,LOP_R
13244,13,11,35,23946.68770704708,39666.09976144032,39992.48479862299,LOP_R
13245,13,11,36,23937.643909932543,39655.67311524753,40067.90873021819,LOP_R
13246,13,11,37,23928.182506366553,39645.349518142495,40143.31530732898,LOP_R
13247,13,11,38,23918.269053426025,39634.99805026852,40218.703805677775,LOP_R
13248,13,11,39,23907.781963935362,39624.61921835118,40294.07350098698,LOP_R
13249,13,11,40,23898.23255057317,39614.214131233755,40369.42366897905,LOP_R
13250,13,11,41,23890.771941961593,39605.659193759035,40444.75358537635,LOP_R
13251,13,11,42,23879.015151491676,39597.8262981232,40520.06252590132,LOP_R
13252,13,11,43,23869.91413695718,39590.07031698877,40595.34976627639,LOP_R
13253,13,11,44,23857.859193515586,39582.39397676256,40670.614582223956,LOP_R
13254,13,11,45,23849.72187930473,39574.800003851335,40745.85624946645,LOP_R
13255,13,11,46,23841.595773066252,39567.29112466189,40821.07404372629,LOP_R
13256,13,11,47,23833.480331525476,39559.87006560098,40896.26724072588,LOP_R
13257,13,11,48,23825.3750114077,39552.53955307544,40971.435116187655,LOP_R
13258,13,11,49,23817.27926943824,39545.30231349202,41046.576945834015,LOP_R
13259,13,11,50,23809.1925623424,39538.16107325752,41121.692005387384,LOP_R
13260,13,12,0,24266.54669270095,39388.54197839404,37395.45610000306,LOP_R
13261,13,12,1,24257.517246249834,39380.746736520414,37470.68318027601,LOP_R
13262,13,12,2,24248.581444086045,39372.75078799115,37545.908915614236,LOP_R
13263,13,12,3,24239.743189055836,39364.75454225446,37621.162059874296,LOP_R
13264,13,12,4,24231.006384005457,39356.738503407185,37696.433755538164,LOP_R
13265,13,12,5,24222.374931781153,39348.68070026433,37771.70301001448,LOP_R
13266,13,12,6,24213.49461062489,39340.58214228876,37846.93233761422,LOP_R
13267,13,12,7,24204.53087364661,39332.44383894338,37922.15511416894,LOP_R
13268,13,12,8,24195.533562096593,39324.26679969103,37997.371397002535,LOP_R
13269,13,12,9,24187.31508359754,39316.0520339946,38072.581243438915,LOP_R
13270,13,12,10,24179.196966419113,39307.80055131696,38147.78471080201,LOP_R
13271,13,12,11,24171.214369431855,39299.513361121,38222.98185641572,LOP_R
13272,13,12,12,24163.37357524303,39291.19147286957,38298.17273760397,LOP_R
13273,13,12,13,24155.675835659487,39282.83589602556,38373.35741169067,LOP_R
13274,13,12,14,24148.61114528048,39274.44764005183,38448.42308037799,LOP_R
13275,13,12,15,24141.34549220079,39266.02771441128,38523.59017578477,LOP_R
13276,13,12,16,24134.237624930196,39257.577357436654,38598.77584078394,LOP_R
13277,13,12,17,24126.584195009425,39249.101600677066,38673.959742436076,LOP_R
13278,13,12,18,24119.167574175597,39240.596312663765,38749.142185757024,LOP_R
13279,13,12,19,24111.95331950563,39232.05368021912,38824.32641951312,LOP_R
13280,13,12,20,24104.37303188214,39223.465890165506,38899.60806468609,LOP_R
13281,13,12,21,24095.38240034064,39214.82512932527,38974.89565372751,LOP_R
13282,13,12,22,24086.22585972862,39206.12358452077,39050.18652809071,LOP_R
13283,13,12,23,24079.068977765888,39197.353442574386,39125.478029229,LOP_R
13284,13,12,24,24070.814859890204,39188.50689030846,39200.67597447982,LOP_R
13285,13,12,25,24062.586593104126,39179.57611454539,39275.78133276097,LOP_R
13286,13,12,26,24054.39308519021,39170.553302107495,39350.8786829889,LOP_R
13287,13,12,27,24046.243243931032,39161.43519677,39425.96964957669,LOP_R
13288,13,12,28,24038.145977109147,39152.262624422176,39501.055856937455,LOP_R
13289,13,12,29,24030.110192507134,39143.046258977985,39576.138929484296,LOP_R
13290,13,12,30,24022.14479790755,39133.78504712173,39651.22049163028,LOP_R
13291,13,12,31,24014.25870109297,39124.477935537696,39726.30216778853,LOP_R
13292,13,12,32,24006.460809845954,39115.1238709102,39801.385582372146,LOP_R
13293,13,12,33,23998.760031949074,39105.72179992356,39876.472359794214,LOP_R
13294,13,12,34,23991.442559121857,39096.27066926205,39951.564124467826,LOP_R
13295,13,12,35,23983.99073718863,39086.55789969576,40026.662500806095,LOP_R
13296,13,12,36,23976.337668307217,39076.13125350298,40101.7691132221,LOP_R
13297,13,12,37,23968.574298308864,39065.80765639794,40176.885586128956,LOP_R
13298,13,12,38,23960.70856659636,39055.45618852397,40252.01354393974,LOP_R
13299,13,12,39,23952.742825153866,39045.07735660663,40327.15423356282,LOP_R
13300,13,12,40,23944.67942596555,39034.6722694892,40402.30305416936,LOP_R
13301,13,12,41,23936.520721015593,39026.11733201448,40477.45797246779,LOP_R
13302,13,12,42,23926.55799200677,39018.28443637864,40552.618713319935,LOP_R
13303,13,12,43,23915.26216977,39008.82901085,40627.785001587654,LOP_R
13304,13,12,44,23905.292565291787,38998.829351076616,40702.95656213279,LOP_R
13305,13,12,45,23895.8697087345,38988.76904515573,40778.1331198172,LOP_R
13306,13,12,46,23886.328730869147,38978.64703977162,40853.314399502706,LOP_R
13307,13,12,47,23876.685742258123,38968.4622816086,40928.50012605116,LOP_R
13308,13,12,48,23866.956853463813,38958.213717350984,41003.690024324416,LOP_R
13309,13,12,49,23857.158175048604,38947.90029368306,41078.883819184324,LOP_R
13310,13,12,50,23847.305817574885,38937.52095728913,41154.08123549271,LOP_R
13311,13,13,0,24138.357500415852,38843.46725275388,37697.56495529671,LOP_R
13312,13,13,1,24129.604688538166,38834.440822992445,37770.705565225224,LOP_R
13313,13,13,2,24120.81559418298,38825.40971282452,37843.8453245836,LOP_R
13314,13,13,3,24111.990668667924,38816.37403432573,37916.98423767896,LOP_R
13315,13,13,4,24103.13036331062,38807.333899571706,37990.12230881844,LOP_R
13316,13,13,5,24094.2351294287,38798.28942063806,38063.25954230916,LOP_R
13317,13,13,6,24085.30541833979,38789.24070960044,38136.395942458264,LOP_R
13318,13,13,7,24076.34168136151,38780.18787853442,38209.531513572896,LOP_R
13319,13,13,8,24067.39336927648,38771.13103951566,38282.66625996018,LOP_R
13320,13,13,9,24059.13092211287,38762.07030461976,38355.80018592724,LOP_R
13321,13,13,10,24051.007774134014,38753.00578592236,38428.93329578121,LOP_R
13322,13,13,11,24043.025177146756,38743.93759549906,38502.06559382923,LOP_R
13323,13,13,12,24035.18438295793,38734.8658454255,38575.19708437843,LOP_R
13324,13,13,13,24027.48664337439,38725.79064777728,38648.32777173594,LOP_R
13325,13,13,14,24021.21485654732,38716.712114630034,38721.4576602089,LOP_R
13326,13,13,15,24013.95843789918,38707.63035805938,38794.586754104435,LOP_R
13327,13,13,16,24006.048432645097,38697.339631353774,38867.715057729685,LOP_R
13328,13,13,17,23998.395002724326,38687.85933786865,38940.842575391776,LOP_R
13329,13,13,18,23990.978381890498,38678.66853745981,39013.96931139784,LOP_R
13330,13,13,19,23983.76412722053,38669.47511288201,39087.09527005501,LOP_R
13331,13,13,20,23976.18383959704,38660.27883236583,39160.22045567043,LOP_R
13332,13,13,21,23967.429943370673,38651.079464141854,39233.34487255123,LOP_R
13333,13,13,22,23959.150846663495,38641.87677644066,39306.46852500452,LOP_R
13334,13,13,23,23955.738783185872,38632.67053749282,39379.58995989436,LOP_R
13335,13,13,24,23949.522844021056,38623.46051552892,39452.69566567051,LOP_R
13336,13,13,25,23942.799484949723,38614.24647877954,39525.784741043375,LOP_R
13337,13,13,26,23935.783577864862,38605.02819547525,39598.86018565094,LOP_R
13338,13,13,27,23927.704929232103,38595.80543384664,39671.92499913115,LOP_R
13339,13,13,28,23919.676943506514,38586.5779621243,39744.982181121995,LOP_R
13340,13,13,29,23911.7080955383,38577.34554853879,39818.03473126141,LOP_R
13341,13,13,30,23903.80686017765,38568.107961320704,39891.08564918739,LOP_R
13342,13,13,31,23895.981712274763,38558.86496870061,39964.13793453788,LOP_R
13343,13,13,32,23888.24112667984,38549.6163389091,40037.19458695084,LOP_R
13344,13,13,33,23880.59357824307,38540.36184017674,40110.25860606425,LOP_R
13345,13,13,34,23873.047541814653,38531.10124073412,40183.33299151607,LOP_R
13346,13,13,35,23865.611492244778,38521.83430881182,40256.42074294426,LOP_R
13347,13,13,36,23858.293904383652,38512.56081264042,40329.5248599868,LOP_R
13348,13,13,37,23849.247224877934,38503.2805204505,40402.64834228163,LOP_R
13349,13,13,38,23839.333771937407,38493.993200472636,40475.79418946674,LOP_R
13350,13,13,39,23828.846682446743,38484.698543567065,40548.96540118008,LOP_R
13351,13,13,40,23819.297269084553,38475.393340238166,40622.16497705962,LOP_R
13352,13,13,41,23812.26278488666,38466.07655328481,40695.39591674332,LOP_R
13353,13,13,42,23805.29557791319,38456.74894244832,40768.66121986916,LOP_R
13354,13,13,43,23791.737609482312,38447.411267470015,40841.965029505336,LOP_R
13355,13,13,44,23783.30709915243,38438.064288091206,40915.31556513254,LOP_R
13356,13,13,45,23774.79069099758,38428.7087640532,40988.709409185794,LOP_R
13357,13,13,46,23766.190737001933,38419.3454550973,41062.141107384356,LOP_R
13358,13,13,47,23757.50958914966,38409.975120964824,41135.60520544754,LOP_R
13359,13,13,48,23748.749599424933,38400.59852139708,41209.09624909462,LOP_R
13360,13,13,49,23739.913119811918,38391.21641613539,41282.60878404491,LOP_R
13361,13,13,50,23731.002502294785,38381.82956492105,41356.13735601768,LOP_R
13362,13,14,0,24396.296354268336,38425.96384409776,37889.39787678425,LOP_R
13363,13,14,1,24388.173352068832,38416.84535349449,37959.57264359989,LOP_R
13364,13,14,2,24380.052593838358,38407.72346349869,38029.74059815719,LOP_R
13365,13,14,3,24371.934156007716,38398.59795229552,38099.90149342336,LOP_R
